index,news_id,pos_words,pos_weights,neg_words,neg_weights
485,3346,"[""未必""]",[5.9e-05],"[""班"", ""几个"", ""游戏"", ""押"", ""，"", ""最后"", ""人"", ""“"", ""都"", ""机构"", ""？"", ""有"", ""维权"", ""一部分"", ""概率"", ""稳赚"", ""算"", ""保过"", ""保障"", ""怎么"", ""中"", ""真题"", ""说"", ""准"", ""出来"", ""吧"", ""押题"", ""字"", ""没""]","[-1.4e-05, -1.3e-05, -1.2e-05, -1.1e-05, -1.1e-05, -1e-05, -9e-06, -8e-06, -8e-06, -8e-06, -8e-06, -8e-06, -8e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06, -6e-06, -6e-06, -6e-06, -6e-06, -6e-06, -5e-06, -5e-06, -5e-06]"
486,1211,"[""佐证"", ""根本"", ""禁食"", ""不道德"", ""说法"", ""取缔"", ""全面"", ""没"", ""早就"", ""网传"", ""不"", ""狗肉"", ""集中"", ""凭"", ""吉林"", ""爱狗"", ""合法经营"", ""药监局"", ""举报"", ""广西"", ""缺乏"", ""违法""]","[0.000546, 0.000443, 0.000423, 0.000394, 0.000373, 0.000369, 0.000343, 0.000325, 0.000323, 0.000323, 0.000315, 0.000291, 0.000286, 0.000282, 0.00027, 0.000262, 0.000261, 0.000256, 0.000248, 0.000229, 0.00022, 0.000197]","[""，"", ""人"", ""就算"", ""馆"", ""是"", ""。"", ""支持"", ""投诉""]","[-0.000415, -0.000393, -0.000331, -0.000297, -0.000293, -0.000261, -0.000231, -0.000227]"
487,706,"[""尚未"", ""谣言"", ""国内"", ""官方"", ""不会"", ""\"""", ""但"", ""转发"", ""有"", ""过"", ""建议"", ""快递"", ""公众"", ""110"", ""通报"", ""确实"", ""的"", ""（"", ""，""]","[0.000693, 0.000588, 0.000246, 0.000216, 0.000204, 0.000185, 0.000175, 0.000171, 0.000161, 0.000147, 0.000137, 0.000134, 0.000126, 0.000117, 0.000116, 0.000116, 0.000113, 0.000112, 0.000102]","[""安全意识"", ""渠道"", ""情况"", ""平台"", ""附带"", ""。"", ""防范"", ""发布"", ""通过"", ""号"", ""群众""]","[-0.000242, -0.000173, -0.000155, -0.000137, -0.000135, -0.000132, -0.000125, -0.000105, -0.000104, -0.000103, -8e-05]"
488,1818,"[""消息"", ""旧闻"", ""新闻"", ""为了"", ""多少"", ""事情"", ""一"", ""钱"", ""了"", ""来说"", ""三年"", ""双十"", ""离谱"", ""就"", ""明显"", ""购物"", ""炒作"", ""别当真"", ""还"", ""夸张"", ""这"", ""啊"", ""前""]","[6.5e-05, 6.1e-05, 4.1e-05, 3.2e-05, 2.4e-05, 2.4e-05, 1.9e-05, 1.8e-05, 1.7e-05, 1.7e-05, 1.5e-05, 1.3e-05, 1.3e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 9e-06]","[""就是"", ""花"", ""23"", ""有"", ""，"", ""眼球"", ""。""]","[-2.3e-05, -2.2e-05, -1.9e-05, -1.5e-05, -1.4e-05, -1.3e-05, -1.2e-05]"
489,2971,"[""谣言"", ""消息"", ""信息"", ""这"", ""生产"", ""越来越"", ""虚假"", ""发帖人"", ""存在"", ""假"", ""30"", ""离谱"", ""了"", ""低级"", ""可能"", ""2"", ""？"", ""就是"", ""一看"", ""现在""]","[0.059839, 0.053566, 0.033546, 0.028201, 0.027747, 0.024534, 0.023778, 0.021512, 0.018845, 0.017888, 0.016105, 0.012095, 0.011219, 0.011182, 0.010608, 0.009638, 0.008279, 0.008083, 0.006504, 0.005656]","["","", ""拼"", "" "", ""在"", ""的"", ""再"", ""还有"", ""不"", ""啊"", ""也""]","[-0.030933, -0.022676, -0.01743, -0.01551, -0.012146, -0.011932, -0.011341, -0.007443, -0.005646, -0.004715]"
490,1503,"[""任何"", ""等于"", ""无可争议"", ""国家"", ""坚决"", ""行为"", ""足够"", ""不是"", ""的"", ""将"", ""中国"", ""不"", ""钓鱼岛"", ""不自量力"", ""应对"", ""捍卫"", ""领土完整"", ""都"", ""相信""]","[0.009377, 0.007886, 0.006612, 0.006454, 0.006429, 0.005572, 0.005365, 0.004743, 0.00438, 0.004368, 0.004328, 0.004141, 0.003128, 0.002926, 0.002408, 0.001825, 0.001747, 0.001689, 0.001303]","[""吃素"", ""小"", ""，"", ""反制"", ""别"", ""遭到"", ""软弱可欺"", ""能力"", ""挑战"", ""海军"", ""发展""]","[-0.009279, -0.008879, -0.007909, -0.003498, -0.002901, -0.002698, -0.002674, -0.00231, -0.002269, -0.002145, -0.001447]"
491,1433,"[""未有"", ""官方消息"", ""上海市政府"", ""静安区"", ""重大"", ""不会"", ""城区"", ""闸北"", ""行政区划"", ""但"", ""曾多次"", ""调整"", ""上海市"", ""上海"", ""中心"", ""为"", ""公示"", ""恢复原"", ""人大"", ""和"", ""进行""]","[0.006289, 0.005394, 0.00533, 0.004507, 0.004189, 0.003843, 0.003724, 0.003433, 0.003188, 0.003098, 0.003038, 0.003006, 0.002724, 0.002299, 0.002205, 0.002187, 0.002152, 0.001961, 0.001939, 0.001564, 0.001291]","[""，"", ""是"", ""在"", ""突然"", ""又"", ""调研"", ""、"", ""近期"", ""长期""]","[-0.005071, -0.004356, -0.004298, -0.004235, -0.004217, -0.003832, -0.002061, -0.001976, -0.001857]"
492,1920,"[""假消息"", ""谣言"", ""没"", ""防疫"", ""消息"", ""挺严"", ""官方"", ""医院"", ""区"", ""通报"", ""啊"", ""的"", ""这"", ""事"", ""不太"", ""图"", ""电话"", ""转发"", ""管理"", ""着"", ""北关""]","[0.07528, 0.055074, 0.038727, 0.037758, 0.03604, 0.034856, 0.029136, 0.024692, 0.01917, 0.01782, 0.017121, 0.016816, 0.015463, 0.013949, 0.013435, 0.012666, 0.01007, 0.009879, 0.009355, 0.007783, 0.007096]","[""开局"", ""打过"", ""刚"", ""晚上"", ""是"", ""别急"", ""一张"", ""蒋村"", ""先""]","[-0.050456, -0.028862, -0.017575, -0.017447, -0.015163, -0.010193, -0.009527, -0.007499, -0.006352]"
493,3780,"[""密切相关"", ""至关重要"", ""不"", ""重要"", ""大"", ""意义"", ""有"", ""医学"", ""建议"", ""定期"", ""体检"", ""很难"", ""肝脏"", ""确实"", ""太"", ""希望"", ""已""]","[0.000855, 0.000649, 0.000561, 0.000496, 0.000474, 0.000445, 0.000361, 0.00036, 0.000341, 0.000341, 0.000238, 0.000228, 0.000211, 0.000207, 0.0002, 0.000189, 0.000138]","[""靶向"", ""改善"", ""CT"", ""。"", ""情况"", ""预后"", ""像"", ""突破"", ""免疫治疗"", ""医生"", ""在"", ""、"", ""化疗""]","[-0.000675, -0.000673, -0.000515, -0.000463, -0.000404, -0.000369, -0.000362, -0.0003, -0.000289, -0.00028, -0.000274, -0.00027, -0.000242]"
494,5050,"[""当年"", ""历史"", ""国家"", ""互联网"", ""讨论"", ""老龄化"", ""为"", ""共同"", ""争议"", ""的"", ""差异"", ""人口"", ""确实"", ""强调"", ""使""]","[0.000716, 0.000588, 0.000471, 0.000468, 0.000402, 0.0004, 0.000394, 0.000391, 0.000376, 0.000359, 0.00031, 0.000274, 0.000256, 0.000199, 0.000182]","[""。"", ""原住民"", ""碰撞"", ""背后"", ""既有"", ""有"", ""数字"", ""传统"", ""步入"", ""注意"", ""也"", ""意识"", ""老一辈"", ""一天"", ""尊老""]","[-0.00087, -0.000801, -0.00068, -0.000666, -0.000555, -0.00053, -0.000486, -0.000482, -0.000462, -0.000455, -0.00044, -0.000406, -0.000404, -0.000382, -0.000199]"
495,2260,"[""水滴"", ""热心"", ""好多"", ""还有"", "","", ""故事"", ""现在""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""上海"", ""钻空子"", ""听说"", ""这种"", ""真是"", ""了"", ""当年"", ""被判"", ""可耻"", ""的"", ""被"", ""真相"", ""金马奖"", ""演技"", ""知道"", ""，"", ""捐"", ""吧"", ""吃不下"", ""编"", ""这"", ""都"", ""人""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
496,1717,"[""传闻"", ""中国"", ""断章取义"", ""不会"", ""夸大"", ""加重"", ""将"", ""一块钱"", ""严格"", ""重刑"", ""公正"", ""因"", ""或"", ""必然"", ""的"", ""轻易"", ""犯罪行为"", ""如果""]","[0.001822, 0.001216, 0.000993, 0.000699, 0.000534, 0.000463, 0.000367, 0.000316, 0.000303, 0.000298, 0.000258, 0.000253, 0.000243, 0.000238, 0.000226, 0.000208, 0.000185, 0.000135]","[""法律"", ""结果"", ""，"", ""。"", ""抗法"", ""体系"", ""判决"", ""在"", ""背后"", ""情节"", ""进行"", ""金额""]","[-0.000408, -0.000398, -0.000333, -0.000312, -0.000275, -0.000272, -0.000256, -0.000214, -0.00019, -0.000181, -0.000145, -0.000139]"
497,1520,"[""多"", ""，"", ""多地"", ""关键"", ""路"", ""发生"", ""出现"", ""类似"", ""门口"", ""萍乡"", ""和""]","[0.000616, 0.000571, 0.00057, 0.000554, 0.000461, 0.000458, 0.000419, 0.000408, 0.000396, 0.000392, 0.000302]","[""消息"", ""轻信"", ""没头没尾"", ""大胆"", ""这么"", ""的"", ""不比"", ""啊"", ""都"", ""了"", ""2023"", ""别"", ""？"", ""电话"", ""公安部"", ""江西"", ""吗"", ""该"", ""这""]","[-0.003579, -0.001983, -0.00172, -0.001352, -0.00118, -0.000937, -0.000895, -0.000751, -0.000708, -0.000647, -0.000594, -0.000503, -0.000469, -0.000436, -0.000433, -0.00041, -0.000409, -0.000389, -0.000318]"
498,3613,"[""新闻标题"", ""这"", ""恐慌"", ""不用"", ""误导"", ""摄入量"", ""不是"", ""，"", ""任何"", ""要少"", ""不好"", ""一辈子"", ""吓人"", ""人"", ""太"", ""普通人"", ""食物"", ""确实""]","[0.354316, 0.086071, 0.079318, 0.07127, 0.070551, 0.069238, 0.055165, 0.04559, 0.042681, 0.040363, 0.036942, 0.036797, 0.03497, 0.030521, 0.022066, 0.021695, 0.016727, 0.014327]","[""倍儿"", ""看"", ""豆浆"", ""奶奶"", ""和"", ""身体"", ""吃"", ""体质"", ""但"", ""雌激素"", ""喝"", ""棒""]","[-0.065284, -0.061955, -0.057506, -0.037551, -0.036044, -0.034309, -0.030556, -0.028493, -0.025918, -0.01923, -0.017646, -0.015949]"
499,6183,"[""语言"", ""了"", ""香港""]","[1e-06, 1e-06, 1e-06]","[""辛辣"", ""鸡汤"", ""》"", ""文本"", ""李碧华"", ""图片"", ""是"", ""、"", ""以"", ""常见于"", ""时"", ""，"", ""有"", ""一贯"", ""平台"", ""媒体"", ""的"", ""奋斗"", ""青蛇"", ""。"", ""类似"", ""代表作"", ""视频"", ""语录"", ""常"", ""打工"", ""传播""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
500,3040,"[""媒体报道"", ""军报"", ""地震"", ""应该"", ""对不上"", ""人命"", ""搜救"", ""我查"", ""重大"", ""不"", ""灾害"", ""条"", ""没有"", ""感人"", ""至少"", ""煽情"", ""人类"", ""牺牲"", ""细节"", ""假"", ""内脏""]","[0.001157, 0.000975, 0.000904, 0.000873, 0.000749, 0.00067, 0.00061, 0.000594, 0.000589, 0.000546, 0.000453, 0.000432, 0.00043, 0.000389, 0.000388, 0.000381, 0.000298, 0.000282, 0.000258, 0.000252, 0.000169]","[""完泪目"", "","", ""最好"", ""像"", ""狗狗"", ""会上"", ""数据"", ""吧"", ""朋友""]","[-0.000701, -0.000632, -0.00047, -0.000466, -0.000451, -0.000332, -0.000282, -0.000274, -0.000257]"
501,3311,"[""设计"", ""地外"", ""南航"", ""但"", ""特点"", ""发电"", ""工作"", ""核能"", ""高效""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""通过"", ""能"", ""着陆"", ""探测"", ""宇航员"", ""技术"", ""旋转"", ""天体"", ""这个"", ""模块"", ""画"", ""中"", ""已有"", ""参加"", ""工程"", ""现实"", ""一种"", ""航天器"", ""看起来"", ""长期"", ""真是""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
502,816,"[""确认"", ""应该"", ""的"", ""石渠县"", ""信息"", ""我"", ""这种"", ""物资"", ""旧衣服"", ""偏远地区"", ""正常"", ""缺乏"", ""我查"", ""都"", ""艰苦"", ""转发"", ""坏处"", ""邮编"", ""电话"", ""地址"", ""冷"", ""太多"", ""们""]","[0.007039, 0.005764, 0.004861, 0.004661, 0.004633, 0.004303, 0.004025, 0.00378, 0.003738, 0.003646, 0.003579, 0.003142, 0.003056, 0.003004, 0.002992, 0.002909, 0.002675, 0.002502, 0.002455, 0.002317, 0.002281, 0.001949, 0.00178]","[""，"", ""是"", ""还是"", ""有"", ""正好"", ""假"", ""一点""]","[-0.004603, -0.004257, -0.004245, -0.003951, -0.003394, -0.00307, -0.002682]"
503,5472,"[""消息"", ""重返"", ""年"", ""这"", ""2019"", ""未"", ""确有其事"", ""淡出"", ""的"", ""100"", ""退役"", ""仍"", ""曾"", ""但"", ""奥运会""]","[0.047701, 0.028475, 0.028173, 0.025386, 0.024474, 0.022048, 0.020149, 0.015723, 0.01515, 0.014433, 0.012939, 0.011959, 0.01124, 0.010865, 0.008655]","[""2018"", ""此次"", ""2016"", ""期待"", ""产生矛盾"", "","", ""在"", ""提及"", ""冠军"", ""后"", ""等到"", ""锦标赛"", ""年里"", ""状态"", ""2015""]","[-0.038463, -0.032953, -0.028395, -0.02641, -0.02217, -0.020552, -0.020464, -0.020354, -0.018389, -0.01752, -0.015517, -0.013145, -0.011983, -0.011646, -0.010246]"
504,4770,"[""有关"", ""手机"", ""流量"", ""但"", ""高价"", ""下"", ""短信"", ""由"", ""计费"", ""会"", ""恶意软件""]","[3e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""预警"", ""多种"", ""后台"", ""。"", ""原因"", ""包括"", ""系统漏洞"", ""异常"", ""技术手段"", ""系统"", ""，"", ""情况"", ""需要"", ""通常"", ""一般"", ""排查"", ""完"", ""与"", ""、""]","[-3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
505,2626,"[""消息"", ""缺乏"", ""说法"", ""无"", ""证据"", ""水利"", ""再"", ""官方"", ""归"", ""关于"", ""还贷"", ""长江三峡"", ""国家"", ""国家所有"", ""运营"", ""是"", ""工程"", ""？"", ""为"", ""国有企业"", ""建设""]","[0.000794, 0.00055, 0.000547, 0.00054, 0.000415, 0.000384, 0.000359, 0.000352, 0.000346, 0.000341, 0.000335, 0.000315, 0.000275, 0.000251, 0.000209, 0.000191, 0.000181, 0.000179, 0.000163, 0.000162, 0.000124]","[""，"", ""另一家"", ""原始股"", ""一家"", ""集团"", ""有限公司"", ""和"", ""的"", ""私有化""]","[-0.000593, -0.000492, -0.00044, -0.000431, -0.000274, -0.000259, -0.000204, -0.000195, -0.000145]"
506,6073,"[""应该"", ""时"", ""是"", ""希望""]","[0.0, 0.0, 0.0, 0.0]","[""看起来"", ""，"", ""太有"", ""真的"", ""不愧"", ""专业"", ""抱"", ""偶像"", ""合成"", ""好"", ""GD"", ""爸爸"", ""温柔"", ""自己"", ""早日"", ""照片"", ""吧"", ""宝宝"", ""示例"", ""最近"", ""的"", ""爱"", "" "", ""在"", ""连"", ""有""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
507,1789,"[""谣言"", ""辟谣"", ""传言"", ""燃油"", ""更"", ""官方"", ""夸张"", ""吧"", ""了"", ""。"", ""也"", ""比"", ""之前"", ""一车"", ""低"", ""库车"", ""调查结果"", ""太"", ""自燃""]","[0.165362, 0.141181, 0.120757, 0.058421, 0.04852, 0.040802, 0.037597, 0.037064, 0.032145, 0.029435, 0.027437, 0.025986, 0.025238, 0.025032, 0.019149, 0.0189, 0.018578, 0.018166, 0.014225]","[""具体"", ""看"", ""被"", ""还是"", ""保险公司"", ""最后"", ""得"", ""，"", ""赔"", ""等"", ""特斯拉""]","[-0.061957, -0.045789, -0.034508, -0.034247, -0.028384, -0.027804, -0.02471, -0.021189, -0.019318, -0.018749, -0.017791]"
508,5659,"[""新闻"", ""可信"", ""流浪汉"", ""注重"", ""不"", ""这种"", ""们"", ""的"", ""."", ""需要"", ""这么"", ""希望"", ""更"", ""就"", ""信息""]","[0.007363, 0.005444, 0.003793, 0.002102, 0.002052, 0.001893, 0.001832, 0.001754, 0.001529, 0.001424, 0.001259, 0.001195, 0.001036, 0.000928, 0.000899]","[""孩子"", ""具体"", ""。"", ""点赞"", ""善意"", ""，"", ""学校"", ""暖暖的"", ""小"", ""举动"", ""常见"", ""在"", ""懂得"", ""知道"", ""家长""]","[-0.002808, -0.002785, -0.001869, -0.00182, -0.001445, -0.001422, -0.001348, -0.001272, -0.001216, -0.001192, -0.001128, -0.001117, -0.001026, -0.000925, -0.000711]"
509,3784,"[""过"", ""，"", ""造谣"", ""这么"", ""谣言"", ""新闻"", ""官方"", ""地点"", ""这种"", ""但"", ""这个"", ""过去"", ""当时"", ""等"", ""得""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""家属"", ""诊所"", ""制造"", ""利用"", ""派出所"", ""恐慌"", ""协商"", ""翻出来"", ""在"", ""对"", ""事情"", ""出事"", ""又"", ""一定"", ""和""]","[-1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
510,2144,"[""新闻"", ""公众"", ""关于"", ""讨论"", ""近年来"", ""\"""", ""航空公司"", ""的"", ""乘客"", ""普遍存在"", ""不"", ""对"", ""设立"", ""免受"", ""职业"", ""压力"", ""投诉"", ""人员""]","[0.209318, 0.120855, 0.091502, 0.086249, 0.085359, 0.084564, 0.08188, 0.079681, 0.077153, 0.064737, 0.06321, 0.060998, 0.055092, 0.054254, 0.050753, 0.04931, 0.048182, 0.04761]","[""支持"", ""心疼"", ""空姐"", ""不讲理"", ""。"", ""，"", ""前线"", ""主动"", ""纠纷"", ""在"", ""给"", ""骂""]","[-0.162052, -0.117091, -0.099641, -0.071953, -0.067274, -0.058012, -0.057928, -0.045324, -0.043735, -0.042976, -0.042891, -0.042871]"
511,2370,"[""没有"", ""直接证明"", ""中国"", ""确实"", ""有关"", ""工作"", ""关于"", ""双休日"", ""资料"", ""确凿"", ""更"", ""日起"", ""为"", ""国务院"", ""劳动效率"", ""1"", ""的"", ""国内"", ""发展""]","[0.005743, 0.00385, 0.00371, 0.003326, 0.003049, 0.00256, 0.002248, 0.002083, 0.002048, 0.001999, 0.001977, 0.001718, 0.00166, 0.001655, 0.001649, 0.001569, 0.001536, 0.001528, 0.001301]","[""制度"", ""结果"", ""但"", ""加入"", ""规定"", ""领域"", ""中美"", ""。"", ""在"", ""执行"", ""《""]","[-0.00342, -0.003273, -0.002342, -0.002231, -0.002133, -0.001678, -0.001539, -0.001467, -0.001237, -0.001221, -0.001156]"
512,2471,"[""谣言"", ""德国"", ""不"", ""德国政府"", ""非"", ""强制措施"", ""对于"", ""法律依据"", ""年检"", ""汽车"", ""企业"", ""确实"", ""没有"", ""任何"", ""每"", ""来"", ""机构"", ""）"", ""Hauptuntersuchung"", ""政府""]","[1e-05, 5e-06, 4e-06, 4e-06, 4e-06, 3e-06, 3e-06, 3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06]","[""概念"", ""靠"", ""上市公司"", ""。"", ""随意"", ""但"", ""体系"", ""完善"", ""自己"", ""合规""]","[-4e-06, -3e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06]"
513,419,"[""未有"", ""年"", ""2011"", ""标准"", ""曾"", ""含量"", ""大陆"", ""官方"", ""此前"", ""公开"", ""抽查"", ""塑化剂"", ""添加剂"", ""监管部门"", ""引发"", ""塑料制品"", ""但"", ""中国"", ""可能"", ""确实"", ""常用""]","[0.000136, 6.3e-05, 5.1e-05, 4.9e-05, 4.5e-05, 4.3e-05, 4.3e-05, 4.1e-05, 4.1e-05, 3.7e-05, 3.7e-05, 3.3e-05, 3.2e-05, 3.1e-05, 3.1e-05, 2.8e-05, 2.7e-05, 2.7e-05, 2.6e-05, 2.4e-05, 2.3e-05]","[""系统"", ""单店"", ""到"", ""通报"", ""加强"", ""一种"", ""记录"", ""品牌"", ""中""]","[-5.7e-05, -4.2e-05, -3.7e-05, -3.6e-05, -3.6e-05, -2.5e-05, -2.2e-05, -2.1e-05, -2e-05]"
514,5545,"[""视频"", ""用""]","[0.0, 0.0]","[""是"", ""玩嘻哈"", ""我"", ""公开课"", ""rap"", ""带感"", ""啊"", ""大师"", ""他"", ""rapper"", ""现在"", ""真是"", ""混圈"", ""真出"", ""跨界"", ""了"", ""古诗"", ""第一个"", ""这次"", ""看"", ""晚上"", ""没点"", ""又"", ""就"", ""报名"", ""之前"", ""新"", ""火过""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
515,1357,"[""中国"", ""相关"", ""简直"", ""丧尽天良"", ""希望"", ""严惩不贷"", ""近年来"", "","", ""这"", ""的"", ""清楚"", ""不管是谁""]","[5e-05, 4.5e-05, 4.3e-05, 3.6e-05, 3.6e-05, 3.4e-05, 3.3e-05, 2.7e-05, 2.1e-05, 2e-05, 1.9e-05, 1.6e-05]","[""孩子"", ""预防"", ""此类"", ""加强"", ""法律法规"", ""。"", ""犯法"", ""学生"", ""如"", ""类似"", ""监督"", ""家长"", ""制裁"", ""违法行为"", ""行为"", ""发现异常"", ""侵害"", ""《""]","[-6.2e-05, -3.5e-05, -3.3e-05, -3.2e-05, -3.1e-05, -3e-05, -3e-05, -2.9e-05, -2.4e-05, -2.2e-05, -2.1e-05, -2.1e-05, -1.9e-05, -1.8e-05, -1.8e-05, -1.7e-05, -1.4e-05, -1.3e-05]"
516,5025,"[""公交"", ""车辆"", ""一壶"", ""吗""]","[0.0, 0.0, 0.0, 0.0]","[""记性"", ""道"", ""守规矩"", ""耽误"", ""车主"", ""此类"", ""看"", ""违停"", ""情况"", ""倒霉"", ""，"", ""人"", ""尤其"", ""也"", ""司机"", ""喝"", ""碰上"", ""区域"", ""折腾"", ""这种"", ""公交车"", ""真是"", ""对方"", ""心疼"", ""常见于"", ""事件""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
517,2767,"[""涉案人员"", ""纠纷"", ""多名"", ""餐饮业"", ""财务"", ""该案"", ""刑事责任"", ""市场"", ""严重危害"", ""在"", ""打击"", ""记者"", ""开展"", ""专项""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""未"", ""2011"", ""年"", ""有关"", ""但"", ""9"", ""2010"", ""关联"", ""与"", ""中国政府"", ""确于"", ""，"", ""的"", ""自"", ""死因"", ""李翔""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
518,3413,"[""未"", ""2011"", ""造假"", ""发生"", ""报道"", ""年"", ""太"", ""公开"", ""官方"", ""动车组"", ""不"", ""极为"", ""召回"", ""如果"", ""快"", ""啊"", ""公布"", ""时速""]","[0.182975, 0.132712, 0.109107, 0.09397, 0.091694, 0.081868, 0.063245, 0.060966, 0.0544, 0.051001, 0.049496, 0.047729, 0.043293, 0.040179, 0.038065, 0.036047, 0.032175, 0.032105]","[""具体位置"", ""明火"", ""去年"", ""通报"", ""建议"", ""监控"", ""反常"", ""，"", ""消防系统"", ""记录"", ""严重"", ""完善""]","[-0.049207, -0.041889, -0.041199, -0.040226, -0.037911, -0.031661, -0.029988, -0.027997, -0.026896, -0.026436, -0.025742, -0.024353]"
519,4093,"[""这种"", ""新闻"", ""官方消息"", ""视频"", ""吃"", ""不是"", ""还"", ""不至于"", ""剧"", ""年"", ""被"", ""不"", ""又"", ""自动""]","[0.010982, 0.010566, 0.009993, 0.008731, 0.006858, 0.006741, 0.006098, 0.00558, 0.005513, 0.00535, 0.005345, 0.004254, 0.003505, 0.002937]","[""，"", ""中概"", ""调查"", ""等"", ""倒"", ""SEC"", ""正常"", ""很"", ""多"", ""泡面"", ""热播"", ""看到"", ""针对"", ""远"", ""卡"", ""兄弟""]","[-0.012798, -0.012246, -0.008405, -0.007796, -0.00736, -0.006831, -0.006123, -0.005637, -0.005087, -0.005061, -0.004569, -0.004483, -0.004346, -0.003935, -0.003111, -0.00304]"
520,2431,"[""2012"", ""媒体报道"", ""确认"", ""官方"", ""消息"", ""不"", ""不明"", ""早已"", ""确系"", ""真实"", ""年"", ""公开"", ""该"", ""已"", ""段志鹏"", ""两人"", ""主犯"", ""是"", ""全国""]","[0.025266, 0.01569, 0.014592, 0.014583, 0.013171, 0.012728, 0.012152, 0.012145, 0.011578, 0.010996, 0.01078, 0.010641, 0.009709, 0.009448, 0.007277, 0.007274, 0.006796, 0.006571, 0.004352]","[""生死"", ""民警"", ""案件"", ""情况"", ""。"", ""矛盾"", ""持枪"", ""混杂"", ""追"", ""核心"", ""死亡""]","[-0.01436, -0.012047, -0.010076, -0.009964, -0.009887, -0.009448, -0.009201, -0.006361, -0.004268, -0.004125, -0.003871]"
521,2675,"[""造谣"", ""根本"", ""的"", ""不是"", ""忽略"", ""我们"", ""老百姓"", ""价值观"", ""这"", ""意义"", ""难道"", ""了"", ""幸福"", ""社会"", ""和"", ""比"", ""少"", ""生活"", ""联合国"", ""没""]","[0.044105, 0.020341, 0.017362, 0.01491, 0.014405, 0.013933, 0.011738, 0.01143, 0.011312, 0.010532, 0.010487, 0.010276, 0.009988, 0.009262, 0.009145, 0.009104, 0.008786, 0.008643, 0.00784, 0.007496]","[""心里有数"", ""几个"", ""拿"", ""。"", ""指标"", ""*"", ""冷冰冰"", ""北欧"", ""是"", ""，""]","[-0.023459, -0.017362, -0.014575, -0.014464, -0.011389, -0.011006, -0.01009, -0.00973, -0.00819, -0.007576]"
