index,news_id,pos_words,pos_weights,neg_words,neg_weights
483,2647,"[""新"", ""衰"", ""的"", ""瑞尔"", ""爱尔兰""]","[0.058514, 0.024847, 0.009447, 0.009425, 0.005837]","[""航空公司"", ""公布"", ""]"", ""["", ""LOGO"", ""…"", ""今早""]","[-0.088306, -0.086182, -0.077878, -0.066939, -0.049362, -0.039773, -0.038141]"
484,742,"[""中将"", ""愿出"", ""6"", ""纷纷"", ""死亡威胁"", ""发出"", ""400"", ""强奸"", ""女人"", ""子女"", ""下药"", ""中"", ""因"", "" "", ""调查过程"", ""威胁"", ""人"", ""地址"", ""钟志明"", ""【"", ""受害"", ""实施"", ""之"", ""撤案"", ""换取"", ""了"", ""外国"", ""和""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""副司令"", ""军区""]","[-1e-06, -1e-06]"
485,3346,"[""山东"", ""某"", ""让"", ""答案"", ""考前"", ""老师"", ""小班"", ""差"", ""是"", ""专科学校"", ""保过"", ""压中""]","[0.048949, 0.046462, 0.040343, 0.033633, 0.027124, 0.026073, 0.02566, 0.025423, 0.024014, 0.020088, 0.018885, 0.018541]","[""专升本"", ""超话"", ""环境"", ""】"", ""？"", ""坑"", ""的"", ""跟"", ""一一"", ""钻石"", ""面授"", ""教育厅"", ""真题"", ""独立"", ""协议"", ""【"", ""给"", ""没有""]","[-0.135003, -0.096376, -0.067509, -0.062839, -0.061501, -0.060525, -0.059477, -0.05866, -0.044474, -0.044006, -0.041761, -0.037999, -0.029016, -0.027706, -0.02528, -0.021312, -0.019287, -0.018018]"
486,1211,"[""合谐"", ""卖狗肉"", ""传出去"", ""还"", ""起来"", ""的"", ""："", ""@"", ""伴侣"", ""不会"", ""！"", ""月"", ""节"", ""。"", ""举报"", ""违法"", ""保护"", ""监督局"", ""食品药品"", ""国家"", ""处理"", ""大家"", ""日"", ""已"", ""同时"", ""1"", ""馆""]","[2.6e-05, 1.7e-05, 1.7e-05, 1.6e-05, 1.6e-05, 1.5e-05, 1.5e-05, 1.4e-05, 1.4e-05, 1.3e-05, 1.3e-05, 1.3e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.1e-05, 1.1e-05, 1.1e-05, 1.1e-05, 1.1e-05, 1e-05, 1e-05, 9e-06, 8e-06]","[""我们"", ""，"", ""转""]","[-2.2e-05, -1.6e-05, -7e-06]"
487,706,"[""沈阳"", ""很大"", ""注意"", ""网页"", ""转告"", ""。"", ""多"", ""地方"", ""施暴"", ""家里"", ""人"", ""人员伤亡"", ""警察"", ""在"", ""这样"", ""大家"", ""分子"", ""家人"", ""公安局"", ""敲门"", ""闯进""]","[0.000175, 0.000166, 0.00016, 0.000156, 0.000156, 0.000155, 0.000147, 0.000145, 0.000136, 0.000135, 0.000128, 0.000124, 0.000124, 0.000123, 0.000121, 0.000121, 0.000119, 0.000117, 0.000116, 0.000111, 8.6e-05]","[""各种各样"", ""干活"", ""没有"", ""去"", ""装扮成"", ""互相"", ""重要"", ""开始"", ""不像""]","[-0.000263, -0.000223, -0.000189, -0.000187, -0.000151, -9.2e-05, -7.3e-05, -5.3e-05, -3.1e-05]"
488,1818,"[""了"", ""吓死"", ""奇闻"", ""三年"", ""。"", ""老公"", ""算"", ""前"", ""万"", ""旧闻"", ""是"", "" "", ""直接"", ""的"", ""23""]","[2.6e-05, 2.4e-05, 2.3e-05, 2.2e-05, 2.1e-05, 2.1e-05, 2.1e-05, 2e-05, 1.9e-05, 1.9e-05, 1.6e-05, 1.4e-05, 1.3e-05, 1.2e-05, 1.1e-05]","[""，"", ""双十"", ""这"", ""堂客"", ""也"", ""一"", ""！"", ""购物"", ""还好""]","[-2.9e-05, -2.6e-05, -2.4e-05, -2.3e-05, -2e-05, -1.9e-05, -1.8e-05, -1.8e-05, -1e-05]"
489,2971,"[""蒙牛"", ""30"", "":"", ""泪"", ""奶"", ""生产"", ""2"", ""钢铁"", ""良心"", ""Z"", ""侠"", ""号""]","[0.000333, 0.000279, 0.000221, 0.000176, 0.000125, 5.6e-05, 5.5e-05, 5.1e-05, 4.5e-05, 2.2e-05, 1.1e-05, 1.1e-05]","[""我们"", ""，"", ""]"", ""在"", ""休假"", ""为"", ""却"", ""["", ""via"", ""月""]","[-0.000194, -0.000156, -0.000152, -0.000131, -6.6e-05, -6.6e-05, -5.5e-05, -4.7e-05, -1.9e-05, -6e-06]"
490,1503,"[""发生"", ""，"", ""弹丸之地"", ""交火"", ""海军"", ""啊"", ""军舰"", ""我国"", ""日本"", ""与"", ""海域"", ""在"", ""钓鱼岛""]","[0.043707, 0.032423, 0.019776, 0.01835, 0.015785, 0.014823, 0.010808, 0.007475, 0.00479, 0.004283, 0.003003, 0.001972, 0.000275]","[""态度"", ""昭然若揭"", ""双方"", ""两艘"", "" "", ""要逆天""]","[-0.047874, -0.024992, -0.012752, -0.010924, -0.003685, -0.002843]"
491,1433,"[""国务院"", ""，"", ""将"", ""其"", ""--"", ""原"", ""静安区"", ""整体"", ""以"", ""为""]","[2.8e-05, 1.9e-05, 1.7e-05, 1.6e-05, 1.4e-05, 1.1e-05, 1e-05, 9e-06, 9e-06, 9e-06]","[""#"", ""拆分"", ""》"", ""街道"", ""上海市"", ""并入"", "" "", ""近日"", ""涉及"", ""新闻"", ""调整"", ""黄浦区"", ""的"", ""起"", ""同意"", ""关于"", ""富民路"", ""相应"", ""建制"", ""正式""]","[-1.8e-05, -1.5e-05, -1.3e-05, -1.1e-05, -1e-05, -1e-05, -1e-05, -1e-05, -1e-05, -9e-06, -8e-06, -8e-06, -7e-06, -7e-06, -7e-06, -6e-06, -6e-06, -6e-06, -5e-06, -5e-06]"
492,1920,"[""再次"", ""蒋村"", ""一声"", ""北关"", ""鸡毛"", ""老"", ""产经"", ""("", ""新"", ""又"", ""报警"", ""小伙"", ""后"", ""坏"", ""一"", ""吴"", ""别"", ""🙏"", ""建章"", ""大"", ""左右"", ""作战"", ""不好""]","[2.5e-05, 2.3e-05, 2.2e-05, 2.2e-05, 2.2e-05, 2.1e-05, 2.1e-05, 2e-05, 2e-05, 1.9e-05, 1.9e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.7e-05, 1.7e-05, 1.7e-05, 1.6e-05, 1.6e-05, 1.6e-05, 1.5e-05, 1.3e-05]","[""邑"", ""👮"", ""在"", ""回家"", "" "", ""晚上"", ""hu""]","[-5e-05, -2.7e-05, -2.3e-05, -2.3e-05, -2e-05, -1.5e-05, -8e-06]"
493,3780,"[""生命"", ""微博"", ""动物园"", ""说明"", ""很"", ""效果"", ""家里"", ""@"", ""要"", ""转移率"", ""多""]","[0.078112, 0.062984, 0.059307, 0.056063, 0.055989, 0.053673, 0.050805, 0.049885, 0.026918, 0.026805, 0.024634]","[""症状"", ""具有"", ""预后"", ""。"", ""化疗"", ""/"", ""临床"", ""明显"", ""、"", ""窥镜"", ""延长"", ""腹腔"", ""意义"", ""检查"", ""诊断"", ""末末"", ""肿块"", ""出现"", ""长得""]","[-0.102682, -0.088582, -0.084101, -0.079842, -0.056987, -0.054809, -0.052036, -0.051717, -0.045773, -0.045767, -0.038672, -0.038545, -0.038188, -0.035014, -0.034934, -0.034426, -0.034029, -0.029434, -0.028729]"
494,5050,"[""中国"", ""西蒙"", ""正"", ""人"", ""人以群分"", ""老人"", ""同理"", ""】""]","[0.06683, 0.066716, 0.042772, 0.028432, 0.027223, 0.025939, 0.012594, 0.010522]","[""适应"", ""社会"", ""现实"", ""这个"", ""无法"", ""逆反心理"", ""多元"", ""价值"", ""被"", ""变化"", ""也"", ""乱弹"", ""，"", ""历史"", ""的"", ""老龄化"", ""|"", ""群体"", ""变老"", ""老不尊"", ""不同"", ""。""]","[-0.148441, -0.104982, -0.081962, -0.08054, -0.058801, -0.050669, -0.050131, -0.04291, -0.030185, -0.02996, -0.028049, -0.026411, -0.025903, -0.024393, -0.021491, -0.02141, -0.01883, -0.017283, -0.01432, -0.013918, -0.013904, -0.011789]"
495,2260,"[""7600"", ""达"", ""哄抢"", ""市民"", ""取款"", ""上海市"", ""元"", ""散落"", ""非"", ""泾"", ""而"", ""处"", ""出现"", ""其"", ""某"", ""籍"", ""银行"", ""一万元"", ""两万多元"", ""地区"", ""捐款"", ""的"", ""谎称"", ""。"", ""警方""]","[8e-05, 7e-05, 5.6e-05, 5.4e-05, 5e-05, 4.9e-05, 4.8e-05, 4.7e-05, 4.7e-05, 4.5e-05, 4.5e-05, 4.2e-05, 4.2e-05, 4.1e-05, 4e-05, 3.8e-05, 3.8e-05, 3.5e-05, 3.4e-05, 3.4e-05, 3.2e-05, 3.2e-05, 2.7e-05, 2.7e-05, 2.6e-05]","[""，"", ""17600"", ""电视台"", ""【"", ""剩下""]","[-0.000116, -0.000111, -9.6e-05, -8.6e-05, -1.6e-05]"
496,1717,"[""大妈"", ""一块钱"", ""五年"", ""有期徒刑"", ""惹""]","[0.043711, 0.039861, 0.026658, 0.010529, 0.002867]","[""，"", ""买个"", ""菜"", ""来"", "" ""]","[-0.012094, -0.010357, -0.006919, -0.001319, -0.000864]"
497,1520,"[""姓张"", ""小女孩"", ""好心人"", ""此"", ""上年"", ""13759695559"", ""与"", ""2"", ""昆明"", ""。"", ""请"", ""一个四十岁"", ""男子"", ""被"", ""联系"", ""见到"", ""速"", ""电话号码"", "" "", ""门口"", ""拐走"", ""！"", ""在""]","[0.01382, 0.009163, 0.008088, 0.007897, 0.007116, 0.005563, 0.005319, 0.005101, 0.004997, 0.004641, 0.00455, 0.004007, 0.00327, 0.002813, 0.002563, 0.002459, 0.002144, 0.002006, 0.001706, 0.001251, 0.000649, 0.000613, 0.000602]","[""，"", ""沃尔玛"", ""超市"", ""路"", ""家人"", ""今天"", ""三岁""]","[-0.028566, -0.00581, -0.002739, -0.002219, -0.001516, -0.001456, -0.000569]"
498,3613,"[""吃惊"", ""几倍"", ""雌性激素"", ""3"", ""癌"", ""女性"", ""的"", ""后"", ""好"", ""乳房"", ""三年"", ""了"", ""来说"", ""显示""]","[0.03807, 0.011392, 0.007871, 0.007393, 0.006951, 0.006558, 0.006421, 0.005249, 0.004966, 0.003888, 0.003861, 0.003643, 0.003609, 0.002861]","[""】"", ""偏"", ""讲究"", ""自磨"", ""]"", ""年"", ""45"", ""非常"", ""数倍"", ""岁"", ""喝"", ""女士"", ""不宜"", ""【"", ""医生"", ""。""]","[-0.01168, -0.010389, -0.010382, -0.009955, -0.009103, -0.008963, -0.008287, -0.008054, -0.008007, -0.00788, -0.007564, -0.007551, -0.007421, -0.007195, -0.007056, -0.006544]"
499,6183,"[""二郎腿"", ""跷"", ""了"", ""【"", ""好"", ""一点"", ""复杂"", ""青春"", ""李碧华"", ""那""]","[0.005824, 0.005395, 0.00508, 0.004305, 0.003488, 0.003099, 0.002603, 0.002578, 0.002058, 0.001703]","[""过得"", ""晚安"", ""—"", ""工作"", ""反正"", ""，"", ""一样"", ""慢点"", ""没有"", ""。"", ""不会"", ""它"", ""？"", ""世上"", ""便"", ""命中注定"", ""人"", ""把"", ""一件"", ""都""]","[-0.005646, -0.005124, -0.004356, -0.004331, -0.00417, -0.0041, -0.004, -0.003593, -0.003395, -0.003328, -0.003059, -0.002878, -0.002841, -0.002387, -0.001991, -0.001946, -0.001761, -0.001754, -0.001707, -0.001695]"
500,3040,"[""钻进"", ""里面"", ""昨天下午"", ""名"", ""其"", ""这"", ""大爷"", ""军犬"", ""孩子"", ""挖出"", ""狗"", ""救"", ""几天"", ""同样"", ""人命"", ""李"", ""结果"", ""在""]","[0.000421, 0.000371, 0.00033, 0.000304, 0.000277, 0.000269, 0.000262, 0.00026, 0.000257, 0.000255, 0.000252, 0.000243, 0.000235, 0.000234, 0.000232, 0.000217, 0.000211, 0.000206]","[""。"", ""父亲"", ""》"", ""为"", ""生命"", ""般"", ""将"", ""内脏"", ""，"", ""有"", ""就"", ""听到""]","[-0.000365, -0.000316, -0.000277, -0.000266, -0.000249, -0.000239, -0.000211, -0.00019, -0.00015, -0.000136, -9e-05, -7.3e-05]"
501,3311,"[""！"", ""竟"", ""吗"", ""在"", ""大为"", ""利用"", ""大一"", ""学霸"", "")"", ""你"", ""徐""]","[0.011779, 0.009095, 0.006384, 0.005669, 0.005575, 0.004627, 0.004489, 0.004149, 0.003615, 0.003435, 0.003308]","[""航天器"", ""课余时间"", ""手绘"", ""天体"", ""变成"", ""，"", ""模块"", ""的"", ""核电"", ""看"", ""也"", ""设计图"", ""词汇"", ""】"", ""…"", ""丛天"", ""觉厉"", ""【"", ""“""]","[-0.011373, -0.00898, -0.007897, -0.007716, -0.006736, -0.005331, -0.005297, -0.004704, -0.004404, -0.004284, -0.004259, -0.003979, -0.003904, -0.003882, -0.003873, -0.00372, -0.003429, -0.003147, -0.002964]"
502,816,"[""孩子"", ""贡马"", ""四川"", ""也"", ""那里"", ""棉衣"", ""："", ""家里"", ""鞋子"", "","", ""贫困"", ""十岁"", ""即可""]","[0.003354, 0.002837, 0.002661, 0.002639, 0.002587, 0.002489, 0.002451, 0.002401, 0.002377, 0.002255, 0.002247, 0.002154, 0.001896]","[""冬天"", ""，"", ""石渠县"", ""过冬"", ""世界"", ""手"", ""地址"", ""甘孜藏族自治州"", ""海拔"", ""就"", ""还"", ""."", ""是"", ""比较"", ""伸出"", ""以下"", ""你""]","[-0.002736, -0.00242, -0.002375, -0.00218, -0.002112, -0.001795, -0.001661, -0.001479, -0.00147, -0.001375, -0.001324, -0.001307, -0.001171, -0.001096, -0.001026, -0.000926, -0.000905]"
503,5472,"[""O"", ""。"", ""自由泳"", ""年""]","[0.202455, 0.197614, 0.025929, 0.025742]","[""近日"", ""回归"", ""网易"", ""2018"", ""赛场"", ""，"", ""宁泽涛"", ""确认"", ""兼顾"", ""新闻"", ""全国"", ""山东省"", ""健将"", ""符合条件"", ""参加"", ""名"", ""和"", ""#"", ""报名"", ""@"", ""【"", ""将"", ""】"", ""锦标赛"", ""日照市"", ""有""]","[-0.177018, -0.136509, -0.131056, -0.12781, -0.115531, -0.102377, -0.09677, -0.090999, -0.083791, -0.080108, -0.075917, -0.073681, -0.063634, -0.060087, -0.055601, -0.054765, -0.05235, -0.050877, -0.048007, -0.046438, -0.042927, -0.040543, -0.039065, -0.033729, -0.033442, -0.027306]"
504,4770,"[""总费用"", ""不料"", ""帮"", ""关掉"", ""衰"", ""是"", ""中毒""]","[0.236502, 0.112736, 0.098474, 0.05949, 0.051733, 0.03454, 0.023909]","[""流量"", ""."", ""]"", ""调查"", ""】"", ""称"", ""t"", ""总流量"", ""陈女士"", ""11"", ""/"", ""。"", ""["", ""WiFi"", ""可能"", ""【"", ""cn"", ""，"", ""充电"", ""日"", ""将"", ""手机"", ""13""]","[-0.190559, -0.168995, -0.145997, -0.131073, -0.119318, -0.116925, -0.111468, -0.096306, -0.091663, -0.090424, -0.085513, -0.079111, -0.076332, -0.075433, -0.073634, -0.061352, -0.059815, -0.056566, -0.05184, -0.045965, -0.04437, -0.041249, -0.038764]"
505,2626,"[""这个"", ""、"", ""多亿元"", ""收入"", ""技术人员"", ""各级"", ""相关"", ""但"", ""早已"", ""三峡工程"", ""。"", ""个人"", ""工程"", ""也"", ""三峡"", ""水轮"", ""水利"", ""不"", ""主"", ""部委"", ""家"", ""主上"", ""主要""]","[0.000161, 0.000139, 0.000122, 0.000118, 0.000112, 0.00011, 0.000109, 0.000103, 0.000103, 0.000101, 0.000101, 9.8e-05, 9.8e-05, 9e-05, 8.9e-05, 8.8e-05, 8.7e-05, 8.7e-05, 8.7e-05, 8.4e-05, 8.3e-05, 8e-05, 7.8e-05]","[""原始股"", ""股份公司"", ""有限公司"", ""已"", ""实现"", ""持有"", ""所有""]","[-0.000273, -0.000228, -0.000189, -0.000133, -8.8e-05, -8.3e-05, -4.5e-05]"
506,6073,"[""专业"", ""GD""]","[3.5e-05, 1.6e-05]","[""instiz"", ""动作"", ""超"", ""good"", ""]"", ""】"", ""【"", ""["", ""的"", ""抱娃""]","[-4.5e-05, -4.4e-05, -3.8e-05, -3.6e-05, -3.5e-05, -3.2e-05, -3e-05, -2.7e-05, -2.3e-05, -2.1e-05]"
507,1789,"[""倒霉"", ""赔一"", ""#"", ""自燃"", ""车辆"", ""车"", ""那可真"", ""主要"", ""了"", ""的"", ""车库"", ""一""]","[0.027588, 0.019458, 0.018809, 0.016762, 0.011342, 0.011333, 0.011189, 0.010449, 0.008044, 0.007241, 0.005467, 0.004853]","[""特斯拉"", ""回应"", ""传闻"", ""视界"", ""是"", ""一车"", ""，"", "" ""]","[-0.026892, -0.016968, -0.010961, -0.009127, -0.003798, -0.003738, -0.003189, -0.000633]"
508,5659,"[""流浪汉"", ""加拿大"", ""孩子"", ""给""]","[0.367828, 0.302048, 0.043147, 0.029051]","[""特殊"", ""们"", ""礼物"", ""的"", ""一份"", ""了"", ""几个"", ""，""]","[-0.168363, -0.138364, -0.102613, -0.100524, -0.090927, -0.032823, -0.032691, -0.018204]"
509,3784,"[""公安"", ""@"", ""至"", ""已经"", ""不是"", ""死亡"", ""离"", ""病人"", ""中医院"", ""龙桥"", ""注意"", ""120""]","[0.047248, 0.036136, 0.032482, 0.027226, 0.026013, 0.023829, 0.020207, 0.019633, 0.017701, 0.01685, 0.013906, 0.01374]","[""..."", ""全文"", ""#"", ""日"", ""展开"", ""2017"", ""下午"", ""男子"", ""镇"", ""辟谣"", ""一"", ""部分"", ""十公里"", ""三点"", ""，"", ""辖区"", ""）"", ""在""]","[-0.273108, -0.112845, -0.072382, -0.056079, -0.050711, -0.047208, -0.042025, -0.041692, -0.037866, -0.035701, -0.034036, -0.029672, -0.029384, -0.028486, -0.028091, -0.026196, -0.02254, -0.020187]"
510,2144,"[""空姐"", ""支持"", "" ""]","[0.077895, 0.057314, 0.011837]","[""我"", ""。"", ""这位""]","[-0.057403, -0.034866, -0.020751]"
511,2370,"[""】"", ""美方"", ""于是"", ""这"", ""尊重人权"", ""实行"", ""1994"", ""1995"", ""全世界"", ""工作制"", ""中国"", ""美"", ""5"", ""中方"", ""人"", "" "", ""把"", ""突然""]","[0.006389, 0.005342, 0.004444, 0.004376, 0.004303, 0.004191, 0.004128, 0.004087, 0.004048, 0.004029, 0.003918, 0.003358, 0.003283, 0.003161, 0.003073, 0.003073, 0.002988, 0.00236]","[""谈判"", ""给"", ""【"", ""应该"", ""在"", ""。"", ""必须"", ""时刻"", ""之一"", ""一项"", ""月"", ""年""]","[-0.007099, -0.005686, -0.00544, -0.005188, -0.004636, -0.004099, -0.004001, -0.003715, -0.003333, -0.002961, -0.002958, -0.00293]"
512,2471,"[""感兴趣"", ""德国人"", ""它"", ""都"", ""好处"", ""德国政府"", ""坏"", ""企业"", ""如果"", ""说明"", ""如潮"", ""："", ""年检"", ""有"", ""修车"", ""公司"", ""事"", ""？"", ""倒闭"", ""不"", ""你""]","[0.000558, 0.000463, 0.000461, 0.000418, 0.000395, 0.000394, 0.000393, 0.000379, 0.000367, 0.00036, 0.000359, 0.000357, 0.000356, 0.000344, 0.000335, 0.000325, 0.000311, 0.000302, 0.000299, 0.000297, 0.000288]","[""。"", ""对"", ""我"", ""看"", ""权力"", ""、"", ""这种"", ""在"", ""答""]","[-0.000877, -0.000636, -0.000596, -0.000553, -0.000467, -0.000293, -0.000273, -0.000248, -0.000171]"
513,419,"[""全国"", ""查封"", ""塑化剂"", ""转发给"", ""被"", ""文明"", ""南京"", ""某店"", ""的"", ""！"", ""爱喝"", ""茶""]","[0.000339, 0.000334, 0.00033, 0.000261, 0.000214, 0.000214, 0.00017, 0.000132, 7.9e-05, 3.9e-05, 3.4e-05, 1e-06]","[""身边"", ""饮"", ""品牌"", ""因为"", ""孩纸们"", ""。"", ""#"", ""，"", ""关注"", ""COCO"", ""有"", "" ""]","[-0.000346, -0.0002, -0.000147, -0.000142, -0.000138, -0.000112, -0.000108, -0.000105, -9.7e-05, -5e-05, -3.5e-05, -2e-05]"
514,5545,"[""曝光"", ""卞"", ""谁"", ""能"", ""身份"", ""）"", ""老师"", ""中国"", ""语文"", ""#"", ""的"", ""（""]","[0.003456, 0.003191, 0.002785, 0.002171, 0.001998, 0.001843, 0.001401, 0.00102, 0.000784, 0.000627, 0.000287, 0.000192]","[""rapper"", ""视频"", ""..."", ""到"", ""公开课"", ""鬼"", ""秒"", ""有嘻哈"", ""猜"", ""完"", ""是"", ""看"", ""Bappe"", ""他"", ""另"", ""一个""]","[-0.005137, -0.00424, -0.004145, -0.004047, -0.003667, -0.003635, -0.003341, -0.003247, -0.002952, -0.002898, -0.002223, -0.001444, -0.00142, -0.00067, -0.000354, -0.000159]"
515,1357,"[""一名"", ""袁某"", ""以"", ""左右"", ""余名"", ""畏惧"", ""31"", ""为"", ""儿童"", ""含""]","[0.045471, 0.038415, 0.033143, 0.030981, 0.030816, 0.030133, 0.027041, 0.025493, 0.024633, 0.018809]","[""猥亵"", ""刑事拘留"", ""对"", ""【"", ""先后"", ""月"", ""威胁"", ""高级教师"", ""办公室"", ""教育"", ""禽兽"", ""因涉嫌"", ""警方"", ""12"", ""5"", ""个"", ""几十年"", ""、"", ""如皋市"", ""利用""]","[-0.121349, -0.086647, -0.065153, -0.060869, -0.060119, -0.058418, -0.05839, -0.055493, -0.055044, -0.047493, -0.041292, -0.041203, -0.039656, -0.038444, -0.03554, -0.033901, -0.031621, -0.03135, -0.031085, -0.021634]"
516,5025,"[""！"", ""公交车"", ""万元"", ""所幸"", ""需"", ""主需"", ""还"", ""："", ""主将"", ""50"", ""变形""]","[0.051854, 0.039156, 0.038469, 0.038338, 0.037527, 0.032381, 0.023617, 0.022083, 0.018399, 0.015511, 0.01485]","[""."", ""西安"", ""私家车"", ""违停"", ""日"", ""华商网"", ""/"", ""】"", ""【"", ""（"", ""沿"", ""t"", ""损失"", ""责任"", ""全部"", ""了"", ""。"", ""，"", ""公交""]","[-0.147149, -0.138442, -0.094201, -0.086108, -0.072967, -0.072394, -0.066264, -0.065068, -0.059165, -0.045056, -0.042565, -0.040268, -0.030792, -0.029913, -0.029162, -0.028884, -0.027634, -0.02227, -0.022092]"
517,2767,"[""惨死"", ""草泥马"", ""付出"", ""记者"", ""余刀"", ""不过"", ""全国"", ""食品安全"", ""。"", ""不能"", ""李翔"", ""年轻"", ""分"", ""地沟油"", ""10"", ""谢意"", ""了"", ""的"", ""死"", ""十多亿"", ""们"", ""努力"", ""请动""]","[7.8e-05, 7.6e-05, 7.2e-05, 6.8e-05, 6.7e-05, 6.7e-05, 6.3e-05, 6.1e-05, 6.1e-05, 5.9e-05, 5.7e-05, 5.1e-05, 4.6e-05, 4.6e-05, 4.6e-05, 4.4e-05, 4.1e-05, 4.1e-05, 4e-05, 4e-05, 3.8e-05, 3.7e-05, 3.6e-05]","[""，"", ""【"", ""特供"", ""恭请"", ""吃"", ""表达"", "" ""]","[-0.000161, -0.000136, -0.000132, -0.000118, -0.000108, -9.9e-05, -9.8e-05]"
518,3413,"[""万幸"", ""："", ""由于"", ""5522"", ""消防人员"", ""高铁"", ""起"", ""明火""]","[0.004433, 0.002812, 0.002725, 0.002322, 0.0022, 0.001933, 0.001199, 0.00104]","[""，"", ""。"", ""多位"", ""网友"", ""视频"", ""列"", ""证实"", ""正在"", ""目前"", ""11"", ""多名"", ""应急"", ""不错"", ""灭火"", ""都"", ""节车厢"", ""着火"", ""完"", ""CRH380BL"", ""故障"", ""并且"", ""安全""]","[-0.018635, -0.010373, -0.004793, -0.004691, -0.004028, -0.00401, -0.003957, -0.003312, -0.002979, -0.002952, -0.002783, -0.002782, -0.002614, -0.002464, -0.00237, -0.002323, -0.002187, -0.002123, -0.00211, -0.001882, -0.001675, -0.001605]"
519,4093,"[""会员"", ""美国"", ""是"", ""那"", ""退"", ""换来"", ""的"", ""遭"", ""之前"", ""请"", ""把""]","[0.076017, 0.047011, 0.046397, 0.045458, 0.034151, 0.017108, 0.016959, 0.015376, 0.013641, 0.012917, 0.003257]","[""证监会"", ""爱奇艺"", ""我"", ""一个月"", ""，"", ""泡面"", ""#"", ""调查"", ""给"", ""了"", ""吃"", ""破产""]","[-0.412736, -0.269993, -0.053407, -0.038915, -0.030408, -0.02843, -0.018793, -0.011601, -0.011178, -0.010826, -0.008622, -0.001275]"
520,2431,"[""公安分局"", ""不容置疑"", ""雨花"", ""从"", ""段志鹏"", ""直级"", ""【"", ""间接"", ""生死"", ""民警"", ""段父"", ""派出所"", ""4"", ""长沙市"", ""于"", ""湖南省""]","[0.000316, 0.000304, 0.000292, 0.000276, 0.000263, 0.000262, 0.000257, 0.000255, 0.000239, 0.000239, 0.000237, 0.000227, 0.00022, 0.000214, 0.000202, 0.000189]","[""“"", ""答覆"", ""资深"", ""】"", ""明确"", ""。"", ""刀枪"", ""而"", ""亲友"", ""动"", ""现场"", ""和"", ""同学"", ""图为""]","[-0.000348, -0.00029, -0.000267, -0.000256, -0.000232, -0.000225, -0.000211, -0.000199, -0.000181, -0.000178, -0.000164, -0.00016, -0.000151, -9.7e-05]"
521,2675,"[""@"", ""中国"", ""上"", ""芬兰"", ""原始森林"", ""严正"", ""一只"", ""再"", ""叶匡政"", ""被"", ""前"", ""中"", ""在"", ""顿时"", ""复兴""]","[0.006354, 0.0058, 0.005535, 0.005283, 0.005259, 0.005116, 0.004988, 0.004261, 0.004234, 0.004203, 0.004203, 0.003814, 0.002841, 0.002575, 0.001827]","[""走"", ""最"", ""幸福"", ""，"", ""首次"", ""感觉"", ""调查"", ""长满"", ""全球"", ""《"", ""、"", ""像"", ""近日"", ""看看"", ""的""]","[-0.004912, -0.004514, -0.004351, -0.004059, -0.004028, -0.004021, -0.003938, -0.003892, -0.003591, -0.003426, -0.003327, -0.003322, -0.003318, -0.002847, -0.002524]"
522,4108,"[""成功"", ""。"", ""它"", ""半年"", ""了"", ""凉"", ""不用"", ""的"", ""拔凉拔"", ""上班""]","[0.003082, 0.002669, 0.002666, 0.002342, 0.002279, 0.002007, 0.001354, 0.000842, 0.000457, 0.000303]","[""那个"", ""["", ""就要"", ""他妈的"", ""]"", ""心"", ""呀"", ""眼看"", ""居然"", ""我"", ""改版"", ""泪"", ""，"", ""练习"", ""啊"", ""就""]","[-0.004229, -0.003845, -0.00344, -0.003242, -0.003191, -0.003034, -0.002936, -0.002674, -0.002553, -0.002491, -0.002464, -0.002287, -0.001834, -0.001495, -0.001355, -0.001211]"
523,4327,"[""英国"", ""幽默"", ""存在"", ""讽刺""]","[0.002718, 0.002098, 0.00168, 0.000122]","[""漫画家"", ""”"", ""JohnHolcroft"", ""..."", ""对"", ""用"", ""的"", ""表现"", ""弊病"", ""“"", ""插画"", ""现代人"", ""，"", ""出来""]","[-0.003655, -0.003441, -0.003397, -0.003293, -0.002785, -0.002648, -0.002551, -0.002348, -0.00214, -0.001757, -0.001495, -0.00095, -0.000207, -0.000122]"
